Lidar Time,Height (cm),Log Format,GPS UTC Time,Latitude,Latitude Direction,Longitude,Longitude Direction,GPS Quality Indicator,# sats,hdop,alt,a-units,undulation,u-units,age,stn ID,Check Sum
17:08:30.553441,41,"$GPGGA,210830.00,4226.86248082,N,07628.54690378,W,2,14,1.3,308.928,M,-34.038,M,6.0,0131*71"
17:08:30.622962,42,"$GPGGA,210830.00,4226.86248082,N,07628.54690378,W,2,14,1.3,308.928,M,-34.038,M,6.0,0131*71"
17:08:30.688529,42,"$GPGGA,210830.00,4226.86248082,N,07628.54690378,W,2,14,1.3,308.928,M,-34.038,M,6.0,0131*71"
17:08:30.754057,42,"$GPGGA,210830.00,4226.86248082,N,07628.54690378,W,2,14,1.3,308.928,M,-34.038,M,6.0,0131*71"
17:08:30.823643,43,"$GPGGA,210830.00,4226.86248082,N,07628.54690378,W,2,14,1.3,308.928,M,-34.038,M,6.0,0131*71"
17:08:30.889216,43,"$GPGGA,210830.00,4226.86248082,N,07628.54690378,W,2,14,1.3,308.928,M,-34.038,M,6.0,0131*71"
17:08:30.954700,44,"$GPGGA,210830.00,4226.86248082,N,07628.54690378,W,2,14,1.3,308.928,M,-34.038,M,6.0,0131*71"
17:08:31.024335,43,"$GPGGA,210830.00,4226.86248082,N,07628.54690378,W,2,14,1.3,308.928,M,-34.038,M,6.0,0131*71"
17:08:31.090158,45,"$GPGGA,210831.00,4226.86247523,N,07628.54690263,W,2,14,1.3,308.936,M,-34.038,M,7.0,0131*74"
17:08:31.155425,45,"$GPGGA,210831.00,4226.86247523,N,07628.54690263,W,2,14,1.3,308.936,M,-34.038,M,7.0,0131*74"
17:08:31.220950,45,"$GPGGA,210831.00,4226.86247523,N,07628.54690263,W,2,14,1.3,308.936,M,-34.038,M,7.0,0131*74"
17:08:31.286461,45,"$GPGGA,210831.00,4226.86247523,N,07628.54690263,W,2,14,1.3,308.936,M,-34.038,M,7.0,0131*74"
17:08:31.356127,46,"$GPGGA,210831.00,4226.86247523,N,07628.54690263,W,2,14,1.3,308.936,M,-34.038,M,7.0,0131*74"
17:08:31.421623,46,"$GPGGA,210831.00,4226.86247523,N,07628.54690263,W,2,14,1.3,308.936,M,-34.038,M,7.0,0131*74"
17:08:31.487166,48,"$GPGGA,210831.00,4226.86247523,N,07628.54690263,W,2,14,1.3,308.936,M,-34.038,M,7.0,0131*74"
17:08:31.552900,49,"$GPGGA,210831.00,4226.86247523,N,07628.54690263,W,2,14,1.3,308.936,M,-34.038,M,7.0,0131*74"
17:08:31.622351,49,"$GPGGA,210831.00,4226.86247523,N,07628.54690263,W,2,14,1.3,308.936,M,-34.038,M,7.0,0131*74"
17:08:31.687855,50,"$GPGGA,210831.00,4226.86247523,N,07628.54690263,W,2,14,1.3,308.936,M,-34.038,M,7.0,0131*74"
17:08:31.757525,50,"$GPGGA,210831.00,4226.86247523,N,07628.54690263,W,2,14,1.3,308.936,M,-34.038,M,7.0,0131*74"
17:08:31.822991,52,"$GPGGA,210831.00,4226.86247523,N,07628.54690263,W,2,14,1.3,308.936,M,-34.038,M,7.0,0131*74"
17:08:31.892773,52,"$GPGGA,210831.00,4226.86247523,N,07628.54690263,W,2,14,1.3,308.936,M,-34.038,M,7.0,0131*74"
17:08:31.958317,52,"$GPGGA,210831.00,4226.86247523,N,07628.54690263,W,2,14,1.3,308.936,M,-34.038,M,7.0,0131*74"
17:08:32.027789,52,"$GPGGA,210831.00,4226.86247523,N,07628.54690263,W,2,14,1.3,308.936,M,-34.038,M,7.0,0131*74"
17:08:32.097636,52,"$GPGGA,210832.00,4226.86248211,N,07628.54690374,W,2,14,1.3,308.933,M,-34.038,M,7.0,0131*7C"
17:08:32.163033,54,"$GPGGA,210832.00,4226.86248211,N,07628.54690374,W,2,14,1.3,308.933,M,-34.038,M,7.0,0131*7C"
17:08:32.232595,54,"$GPGGA,210832.00,4226.86248211,N,07628.54690374,W,2,14,1.3,308.933,M,-34.038,M,7.0,0131*7C"
17:08:32.302188,55,"$GPGGA,210832.00,4226.86248211,N,07628.54690374,W,2,14,1.3,308.933,M,-34.038,M,7.0,0131*7C"
17:08:32.372015,55,"$GPGGA,210832.00,4226.86248211,N,07628.54690374,W,2,14,1.3,308.933,M,-34.038,M,7.0,0131*7C"
17:08:32.437366,54,"$GPGGA,210832.00,4226.86248211,N,07628.54690374,W,2,14,1.3,308.933,M,-34.038,M,7.0,0131*7C"
17:08:32.507063,53,"$GPGGA,210832.00,4226.86248211,N,07628.54690374,W,2,14,1.3,308.933,M,-34.038,M,7.0,0131*7C"
